,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC,ME,HI
2021-06-11,68.95446340883564,53.44095392494166,48.58487781637196,64.5203278365058,60.3623838817547,50.108352660049476,59.4017002480845,52.4254586690679,54.42460985999925,55.802377207534576,54.414778493554365,64.37121900023452,54.28401194866986,65.92532751114292,46.76686836120207,62.31328806324226,52.475348389819516,54.67560042455307,46.36028655103962,65.85437658168351,64.07600926591476,62.67507457291643,52.927167722915414,45.2802578513373,50.81318951120136,66.72823886460817,61.84140485313141
2021-06-12,69.14125853419236,53.61935796768335,48.7184159088409,64.70869392946038,60.53507585471356,50.23851453860434,59.58974685834599,52.59930334044316,54.61294646903881,55.982217687143866,54.56326754066051,64.54844177155361,54.463280289824496,66.10330538052251,46.966868361202074,62.521544735520585,52.63267850178715,54.83997775676546,46.5761776221154,66.04397168201737,64.27242052268483,62.85819058392629,53.070223388241494,45.38174768840115,50.9489886430566,66.90870053201515,62.03141285241486
2021-06-13,69.3094368263497,53.748917147802516,48.83927398659638,64.893041521944,60.70415805887658,50.38317116439832,59.75809391030165,52.6967988877669,54.734235282151495,56.14531309545365,54.70940854509956,64.77941560601762,54.57356808267791,66.27189945162633,47.01328769168058,62.695477342027246,52.74733422269595,54.964983589593466,46.67350673421109,66.32445423151178,64.46970487543858,63.07764372895085,53.22525720366586,45.43853982322796,51.06089879756207,67.09917695608245,62.226780047294206
2021-06-14,69.48302707706317,53.88052124852862,48.968326542460815,64.95435545960088,60.7732402630396,50.466366342619665,59.86317975896628,52.79939864264581,54.8896140884701,56.266687831601914,54.85286159847123,64.85790517320144,54.69165443221768,66.3500232474618,47.24282943128939,62.78839709758218,52.87619594272079,55.10445011287252,46.833785581669815,66.37510040592511,64.55547136629532,63.12746300634341,53.346368322421725,45.498723564401,51.17581695688633,67.27391562191998,62.325407968124686
2021-06-15,69.6605137858202,53.99500927384941,49.096368896305826,65.1344497927537,60.94593223599845,50.590650625858125,60.01015810388166,52.97353120115076,55.07985160967587,56.38022950346223,55.021238194155316,64.98032992747805,54.92225932697465,66.52800111684141,47.32595184041969,62.94207938917825,53.0698018946581,55.22959897481973,46.88630926644635,66.42574658033843,64.73771958804919,63.24094514972127,53.48117299922144,45.657087493937645,51.40625064160997,67.43913071182482,62.444304200714264
2021-06-16,69.67371866046346,54.05644054426738,49.16829894296336,65.19114396511826,61.0294805902422,50.65824778484155,60.06365530488979,53.030035656982975,55.129726355374906,56.53766283076333,55.076910202100684,65.10444155640609,54.974468026194806,66.54874895400634,47.342829431289395,62.985244715010026,53.139754916196374,55.28181944352934,47.05075373718547,66.69453188134004,64.8599287028167,63.39966088336878,53.665246070756304,45.70521934570731,51.453340378408875,67.45057671496369,62.56340409410782
2021-06-17,69.85510182726406,54.27858035136911,49.347380942587314,65.40941450946157,61.187706413120324,50.824657606599324,60.27521518443646,53.252634721421785,55.41343876410078,56.790704756047596,55.27419491038834,65.33348300004592,55.22946878665568,66.77880954529013,47.482087422724895,63.19131056151096,53.35624378732659,55.43946426382535,47.2242848408748,66.91731325843872,65.05673169586018,63.58993688417703,53.81233685693321,45.93397796263569,51.657642078597156,67.65580648577728,62.758675936567336
2021-06-18,69.95510182726407,54.40719448367153,49.460981953055466,65.53465136074855,61.3294805902422,50.92839935923563,60.40023854351314,53.39152378405189,55.53654729803607,56.93206787984828,55.422244255480116,65.4547234297882,55.34939129168436,66.87939232770286,47.628506753203396,63.30626206764546,53.47490810156642,55.55927314159885,47.36082485843475,67.01275698301899,65.20705734405199,63.699660883368786,53.96445943666361,46.06339516853521,51.77502116834154,67.76128287196879,62.89137367090264
2021-06-19,70.12328011942141,54.50606323034615,49.56708576129545,65.62709835421164,61.398562794405215,51.00960387067938,60.51702349459582,53.47194930087202,55.63138848323695,57.06561193220208,55.534201273583776,65.5890321703908,55.44637214696492,67.00657620474888,47.674926083681896,63.43122953079472,53.56589926387035,55.67925827033009,47.45127131518207,67.19779580793313,65.32422012472652,63.819114028393344,54.069235644094185,46.11952871439087,51.89172054542131,67.9210215756821,63.02999691034791
2021-06-20,70.2232801194214,54.5956014207244,49.65023138497035,65.73668279798223,61.50941917569009,51.09105605066765,60.62746250636133,53.557514327408015,55.73868942163003,57.172867871573004,55.599257561438506,65.74458134073566,55.5347591481722,67.09650089543037,47.7749260836819,63.514196035572695,53.652411878460555,55.765502090664185,47.55705268143724,67.38283463284726,65.48086360096265,63.94829117260966,54.18163524589609,46.167676641876376,51.94538795801169,68.02649796187362,63.120114297460745
